timestamp,iso_time,cumulative_distance_m,steering_angle_deg,angle_change_deg,distance_increment_m,vehicle_speed_mps,wheel_speed_FL_kmh,wheel_speed_FR_kmh,wheel_speed_RL_kmh,wheel_speed_RR_kmh,yaw_rate_deg_s,lateral_accel_mps2,longitudinal_accel_mps2,signal_quality_score,data_completeness,message_count
1761127549.926637,2025-10-22T11:05:49.926637,84.07634765323654,317.0,-0.30000000000001137,0.501181952034429,1.5147569444444444,5.53125,6.8125,4.65625,6.25,14.030000000000001,0.16999999999999993,-0.4299999999999997,,100.0,5387
1761127550.266657,2025-10-22T11:05:50.266657,84.60153381029751,315.40000000000003,-1.599999999999966,0.5251861570609719,1.5060763888888888,5.4375,6.6875,4.78125,6.0625,13.119999999999997,0.5700000000000003,-0.2699999999999996,,100.0,5421
1761127550.606574,2025-10-22T11:05:50.606574,85.11784196003431,312.20000000000005,-3.1999999999999886,0.5163081497368012,1.5104166666666665,5.4375,6.625,4.90625,5.96875,13.0,0.2599999999999998,-0.05000000000000071,,100.0,5455
1761127550.946606,2025-10-22T11:05:50.946606,85.63784357056839,311.3,-0.9000000000000341,0.5200016105340808,1.5364583333333333,5.40625,6.6875,4.90625,6.15625,13.04,0.2699999999999996,-0.02999999999999936,,100.0,5489
1761127551.286573,2025-10-22T11:05:51.286573,86.16094573297423,310.6,-0.6999999999999886,0.5231021624058343,1.5451388888888888,5.4375,6.65625,4.96875,6.15625,13.159999999999997,0.40000000000000036,-0.13000000000000078,,100.0,5523
1761127551.626752,2025-10-22T11:05:51.626752,86.68571831244552,308.0,-2.6000000000000227,0.5247725794712892,1.5451388888888888,5.5,6.65625,4.9375,6.1875,13.219999999999999,0.35999999999999943,0.03999999999999915,,100.0,5557
1761127551.966704,2025-10-22T11:05:51.966704,87.21558671237683,307.70000000000005,-0.2999999999999545,0.529868399931317,1.558159722222222,5.53125,6.71875,5.0,6.21875,13.049999999999997,0.5199999999999996,-0.019999999999999574,,100.0,5591
1761127552.306152,2025-10-22T11:05:52.306152,87.74630636597665,307.5,-0.20000000000004547,0.5307196535998173,1.5798611111111112,5.5,6.6875,5.0625,6.3125,13.119999999999997,0.28999999999999915,0.02999999999999936,,100.0,5625
1761127552.62664,2025-10-22T11:05:52.626640,88.24779881681823,307.5,0.0,0.5014924508415817,1.5668402777777777,5.5625,6.8125,5.03125,6.25,13.239999999999995,0.4900000000000002,0.0,,100.0,5657
1761127552.94657,2025-10-22T11:05:52.946570,88.75408372841767,307.0,-0.5,0.5062849115994368,1.5798611111111112,5.65625,6.84375,5.125,6.25,13.129999999999995,0.5,-0.05000000000000071,,100.0,5689
1761127553.266595,2025-10-22T11:05:53.266595,89.26185133970436,306.8,-0.19999999999998863,0.5077676112866953,1.5798611111111112,5.59375,6.875,5.09375,6.28125,13.280000000000001,0.41999999999999993,-0.120000000000001,,100.0,5721
1761127553.586609,2025-10-22T11:05:53.586609,89.77117395959785,306.7,-0.10000000000002274,0.5093226198934815,1.5928819444444444,5.625,6.84375,5.125,6.34375,13.049999999999997,0.5600000000000005,-0.09999999999999964,,100.0,5753
1761127553.9065,2025-10-22T11:05:53.906500,90.27920912330339,306.2,-0.5,0.5080351637055429,1.6015625,5.65625,6.8125,5.125,6.40625,13.059999999999995,0.2699999999999996,-0.13000000000000078,,100.0,5785
1761127554.226689,2025-10-22T11:05:54.226689,90.79115086959457,306.0,-0.19999999999998863,0.5119417462911855,1.597222222222222,5.59375,6.90625,5.125,6.375,13.239999999999995,0.5999999999999996,-0.15000000000000036,,100.0,5817
1761127554.546591,2025-10-22T11:05:54.546591,91.3000798711759,305.5,-0.5,0.5089290015813219,1.597222222222222,5.59375,6.875,5.15625,6.34375,12.949999999999996,0.34999999999999964,-0.0600000000000005,,100.0,5849
1761127554.866585,2025-10-22T11:05:54.866585,91.81010753951129,305.3,-0.19999999999998863,0.5100276683353968,1.5842013888888888,5.71875,6.90625,5.125,6.28125,13.379999999999995,0.47000000000000064,0.0,,100.0,5881
1761127555.186581,2025-10-22T11:05:55.186581,92.32241291449294,305.90000000000003,0.6000000000000227,0.5123053749816506,1.6059027777777777,5.625,6.9375,5.21875,6.34375,13.18,0.4900000000000002,0.0,,100.0,5913
1761127555.296108,2025-10-22T11:05:55.296108,92.48314563391929,310.90000000000003,5.0,0.16073271942634904,1.6059027777777777,5.6875,6.75,5.15625,6.40625,13.100000000000001,0.5199999999999996,-0.14000000000000057,,100.0,5924
1761127555.356103,2025-10-22T11:05:55.356103,92.57860189096787,316.1,5.199999999999989,0.09545625704858196,1.5928819444444444,5.625,6.90625,5.09375,6.375,13.25,0.6500000000000004,-0.15000000000000036,,100.0,5930
1761127555.416086,2025-10-22T11:05:55.416086,92.67396518029264,321.6,5.5,0.09536328932476579,1.5928819444444444,5.59375,6.9375,5.03125,6.4375,13.909999999999997,0.6500000000000004,-0.16000000000000014,,100.0,5936
1761127555.476158,2025-10-22T11:05:55.476158,92.76826282963148,327.1,5.5,0.09429764933884144,1.5755208333333333,5.71875,6.9375,4.96875,6.375,14.379999999999995,0.41999999999999993,-0.16999999999999993,,100.0,5942
1761127555.536195,2025-10-22T11:05:55.536195,92.86278837256953,332.70000000000005,5.600000000000023,0.09452554293804383,1.5711805555555556,5.625,6.9375,4.96875,6.34375,14.46,0.35999999999999943,-0.040000000000000924,,100.0,5948
1761127555.596382,2025-10-22T11:05:55.596382,92.95760021027583,338.0,5.2999999999999545,0.09481183770630253,1.5755208333333333,5.59375,6.9375,5.0,6.34375,14.54,0.5,-0.09999999999999964,,100.0,5954
1761127555.686601,2025-10-22T11:05:55.686601,93.11573774346867,343.20000000000005,5.2000000000000455,0.15813753319284274,1.5798611111111112,5.59375,6.9375,5.0,6.375,14.659999999999997,0.5099999999999998,-0.08999999999999986,,100.0,5963
1761127555.846678,2025-10-22T11:05:55.846678,93.3659084596567,348.3,5.099999999999966,0.25017071618802333,1.5668402777777777,5.59375,6.96875,4.9375,6.34375,15.530000000000001,0.4299999999999997,-0.08000000000000007,,100.0,5979
1761127555.996589,2025-10-22T11:05:55.996589,93.58606635075469,353.3,5.0,0.22015789109799755,1.5538194444444444,5.625,7.03125,4.90625,6.28125,14.89,0.5800000000000001,-0.15000000000000036,,100.0,5994
1761127556.226632,2025-10-22T11:05:56.226632,93.96025692216219,358.3,5.0,0.374190571407496,1.5538194444444444,5.5625,7.125,4.84375,6.34375,15.989999999999995,0.29999999999999893,0.0,,100.0,6017
1761127556.326615,2025-10-22T11:05:56.326615,94.1163040656182,363.40000000000003,5.100000000000023,0.15604714345600712,1.5625,5.59375,6.96875,4.9375,6.3125,15.339999999999996,0.39000000000000057,-0.1899999999999995,,100.0,6027
1761127556.666633,2025-10-22T11:05:56.666633,94.64026007594329,361.40000000000003,-2.0,0.5239560103250938,1.5147569444444444,5.59375,7.0,4.6875,6.21875,15.79,0.5199999999999996,-0.1899999999999995,,100.0,6061
1761127556.726559,2025-10-22T11:05:56.726559,94.73137418325571,355.5,-5.900000000000034,0.09111410731242131,1.5147569444444444,5.59375,6.96875,4.65625,6.25,15.89,0.4399999999999995,-0.09999999999999964,,100.0,6067
1761127556.776055,2025-10-22T11:05:56.776055,94.79235448460607,350.1,-5.399999999999977,0.06098030135035515,1.5234375,5.59375,6.90625,4.71875,6.25,16.0,0.16999999999999993,0.009999999999999787,,100.0,6072
1761127556.826692,2025-10-22T11:05:56.826692,94.8841859493404,344.1,-6.0,0.09183146473434078,1.5321180555555556,5.53125,6.96875,4.75,6.28125,15.869999999999997,0.009999999999999787,0.0,,100.0,6077
1761127556.876011,2025-10-22T11:05:56.876011,94.94562261116995,338.3,-5.800000000000011,0.061436661829546324,1.5364583333333333,5.53125,6.96875,4.78125,6.28125,15.43,0.16999999999999993,0.0600000000000005,,100.0,6082
1761127556.92659,2025-10-22T11:05:56.926590,95.03764975195124,332.5,-5.800000000000011,0.09202714078128338,1.5321180555555556,5.5,6.78125,4.8125,6.21875,14.899999999999999,0.28999999999999915,0.0,,100.0,6087
1761127556.976194,2025-10-22T11:05:56.976194,95.0989274349477,327.5,-5.0,0.061277682996461635,1.5364583333333333,5.5,6.875,4.90625,6.15625,14.199999999999996,0.17999999999999972,-0.14000000000000057,,100.0,6092
1761127557.036175,2025-10-22T11:05:57.036175,95.19120677891699,321.90000000000003,-5.599999999999966,0.09227934396929527,1.5407986111111112,5.4375,6.6875,4.875,6.21875,13.61,0.2699999999999996,-0.07000000000000028,,100.0,6098
